"","New_geog_code","year","geog_n","CLA_Priv","CLA_InBound","CLA_Mar","CLA_Vol","CLA_P2yrs","CLA_Fost","CLA_White","CLA_female","CLA_during","CLA_stp_during","CLA_Away31Mar","CLA_AwayMoreOnce","CLA_AwayIncs","CLA_AwayDuringYear","CLA_Miss31Mar","CLA_MissMoreOnce","CLA_MissIncs","CLA_MissDuringYear","CLA_P2yrs_PERCENT","per_for_profit","per_third_sector","per_white_percent","per_female_percent","per_foster_percent","per_short_term","per_less_than_2yrs","per_outside_LA","per_missing_incidents","per_away_incidents","region_name","CLA_Placed more than 20 miles from home","CLA_With 3 or more placements during the year","LA_own_spend","Private_spend","Other_Public_spend","Voluntary_spend","Total_spend","three_or_more_percent","more_20","LAD19NM","over","lead","safe","exper","CLA_P2yrs_PERCENTminus"
"73","E06000007","2011","Warrington","45","164",246,"x","57","185","231","111","357","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2926829268293,NA,93.9024390243902,45.1219512195122,75.2032520325203,NA,76.8292682926829,33.3333333333333,NA,NA,"North West",NA,NA,"10329992","0","0","0",10.329992,NA,NA,NA,NA,NA,NA,NA,NA
"74","E06000007","2012","Warrington","68","148",236,"x","55","176","220","114","354","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8135593220339,NA,93.2203389830508,48.3050847457627,74.5762711864407,NA,76.6949152542373,37.2881355932203,NA,NA,"North West",NA,NA,"9704129","0","0","0",9.704129,NA,NA,NA,NA,NA,NA,NA,NA
"75","E06000007","2013","Warrington","72","137",227,"x","48","159","216","107","326","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7180616740088,NA,95.1541850220264,47.136563876652,70.0440528634361,NA,78.8546255506608,39.647577092511,NA,NA,"North West",NA,NA,"6398449","5646859","0","0",12.045308,NA,NA,NA,NA,NA,NA,NA,NA
"76","E06000007","2014","Warrington","65","154",232,"x","54","168","215","105","314","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0172413793103,NA,92.6724137931034,45.2586206896552,72.4137931034483,NA,76.7241379310345,33.6206896551724,NA,NA,"North West",NA,NA,"6793148","5899055","0","0",12.692203,NA,NA,NA,NA,NA,NA,NA,NA
"77","E06000007","2015","Warrington","88","182",300,"7",NA,"201","283","132","398","0","0","8","49","16","x","25","182",182,NA,29.3333333333333,2.33333333333333,94.3333333333333,44,67,0,NA,39.3333333333333,10.3015075376884,4.02010050251256,"North West",NA,NA,"4431990","10389500","0","0",14.8215,NA,NA,NA,NA,NA,NA,NA,NA
"78","E06000007","2016","Warrington","112","201",346,"9",NA,"235","322","163","470","0","x","12","114","17","0","19","95",95,NA,32.3699421965318,2.60115606936416,93.0635838150289,47.1098265895954,67.9190751445087,0,NA,41.9075144508671,6.59574468085106,3.61702127659574,"North West",NA,NA,"8512960","9412270","0","0",17.9252,NA,NA,NA,NA,NA,NA,NA,NA
"79","E06000007","2017","Warrington","108","232",381,"6",NA,"250","346","178","503","x","0","10","63","19","x","21","136",136,NA,28.3464566929134,1.5748031496063,90.8136482939633,46.7191601049869,65.6167979002625,NA,NA,39.1076115485564,6.95825049701789,3.77733598409543,"North West",NA,NA,"6913310","8793910","0","0",15.7072,NA,NA,NA,NA,NA,NA,NA,NA
"80","E06000007","2018","Warrington","118","238",401,"7","100","285","342","170","520","0","0","c","c","c","c","28","234",234,"65",29.426433915212,1.74563591022444,85.286783042394,42.3940149625935,71.072319201995,0,75.0623441396509,40.6483790523691,6.73076923076923,NA,"North West","31","58","6411020","12180400","0","0",18.5914,11.1538461538462,7.73067331670823,NA,NA,NA,NA,NA,35
"81","E06000007","2019","Warrington","105","230",385,"c","102","262","331","158","515","0","0","0","0","0","c","27","481",481,"66",27.2727272727273,NA,85.974025974026,41.038961038961,68.051948051948,0,73.5064935064935,40.2597402597403,9.70873786407767,0,"North West","40","49","6723910","12471900","0","0",19.1958,9.51456310679612,10.3896103896104,"Warrington","Good","Good","Good","Good",34
"82","E06000007","2020","Warrington","97","200",364,"c","108","268","314","154","498","0","0","0","0","0","0","27","255",255,"67",26.6483516483516,NA,86.2637362637363,42.3076923076923,73.6263736263736,0,70.3296703296703,45.0549450549451,9.23694779116466,0,"North West","44","34","16646300","5313580","0","0",21.9598,6.82730923694779,12.0879120879121,NA,NA,NA,NA,NA,33
"83","E06000007","2021","Warrington","103","205",366,"9","102","258","312","155","462","c","0","0","0","0","0","26","189",189,"65",28.1420765027322,2.45901639344262,85.2459016393443,42.3497267759563,70.4918032786885,NA,72.1311475409836,43.9890710382514,8.87445887445888,0,"North West","53","27","7628440","14489070","0","0",22.11751,5.84415584415584,14.4808743169399,NA,NA,NA,NA,NA,35
"84","E06000007","2022","Warrington","102","180",331,"10","93","220","279","143","462","c","0","0","0","0","0","35","321",321,"68",30.8157099697885,3.02114803625378,84.2900302114804,43.202416918429,66.4652567975831,NA,71.9033232628399,45.619335347432,10.6060606060606,0,"North West","48","31",NA,NA,NA,NA,NA,6.70995670995671,14.5015105740181,NA,NA,NA,NA,NA,32
"85","E06000008","2011","Blackburn with Darwen","58","203",366,"x","87","269","300","161","482","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8469945355191,NA,81.9672131147541,43.9890710382514,73.4972677595628,9.75103734439834,76.2295081967213,44.5355191256831,NA,NA,"North West",NA,NA,"7510789.7","0","0","0",7.5107897,NA,NA,NA,NA,NA,NA,NA,NA
"86","E06000008","2012","Blackburn with Darwen","61","211",358,"7","81","276","297","156","503","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0391061452514,1.95530726256983,82.9608938547486,43.5754189944134,77.0949720670391,9.74155069582505,77.3743016759776,41.0614525139665,NA,NA,"North West",NA,NA,"8718551","3143810","0","0",11.862361,NA,NA,NA,NA,NA,NA,NA,NA
"87","E06000008","2013","Blackburn with Darwen","62","171",345,"x","72","250","294","145","480","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9710144927536,NA,85.2173913043478,42.0289855072464,72.463768115942,7.91666666666667,79.1304347826087,50.4347826086956,NA,NA,"North West",NA,NA,"10224386","3621305","0","5000",13.850691,NA,NA,NA,NA,NA,NA,NA,NA
"88","E06000008","2014","Blackburn with Darwen","51","169",343,"12","85","253","284","140","468","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.868804664723,3.49854227405248,82.798833819242,40.8163265306122,73.7609329446064,NA,75.2186588921283,50.7288629737609,NA,NA,"North West",NA,NA,"10735280","4102508","0","0",14.837788,NA,NA,NA,NA,NA,NA,NA,NA
"89","E06000008","2015","Blackburn with Darwen","51","171",316,"10",NA,"217","265","125","434","0","0","0","x","x","0","12","64",64,NA,16.1392405063291,3.16455696202532,83.8607594936709,39.5569620253165,68.6708860759494,0,NA,45.8860759493671,4.83870967741935,NA,"North West",NA,NA,"10582900","4018330","0","0",14.6013,NA,NA,NA,NA,NA,NA,NA,NA
"90","E06000008","2016","Blackburn with Darwen","50","190",348,"22",NA,"241","285","145","484","0","0","0","x","x","0","19","164",164,NA,14.367816091954,6.32183908045977,81.8965517241379,41.6666666666667,69.2528735632184,0,NA,45.4022988505747,6.40495867768595,NA,"North West",NA,NA,"10838800","4121920","0","0",14.9607,NA,NA,NA,NA,NA,NA,NA,NA
"91","E06000008","2017","Blackburn with Darwen","47","219",369,"19",NA,"246","300","161","501","0","..","..","..","..","0","24","188",188,NA,12.7371273712737,5.14905149051491,81.3008130081301,43.6314363143631,66.6666666666667,0,NA,40.650406504065,8.78243512974052,NA,"North West",NA,NA,"10630200","4362520","0","0",14.9927,NA,NA,"Blackburn with Darwen","Good","Good","Requires improvement to be good","Good",NA
"92","E06000008","2018","Blackburn with Darwen","65","213",375,"20","91","213","301","156","529","0","0","0","0","0","0","28","269",269,"75",17.3333333333333,5.33333333333333,80.2666666666667,41.6,56.8,0,75.7333333333333,43.2,8.31758034026465,0,"North West","c","36","10517000","5667840","0","107000",16.2919,6.80529300567108,NA,NA,NA,NA,NA,NA,25
"93","E06000008","2019","Blackburn with Darwen","95","225",400,"10","82","269","326","172","545","c","0","0","0","0","0","26","241",241,"65",23.75,2.5,81.5,43,67.25,NA,79.5,43.75,7.70642201834862,0,"North West","c","46","10695400","6085650","0","107000",16.888,8.44036697247707,NA,NA,NA,NA,NA,NA,35
"94","E06000008","2020","Blackburn with Darwen","76","230",411,"20","85","269","331","183","550","c","0","0","0","0","0","22","155",155,"64",18.4914841849148,4.8661800486618,80.5352798053528,44.5255474452555,65.4501216545012,NA,79.3187347931873,44.0389294403893,6.90909090909091,0,"North West","c","52","11405000","8613010","211450","112350",20.3418,9.45454545454546,NA,NA,NA,NA,NA,NA,36
"95","E06000008","2021","Blackburn with Darwen","70","198",374,"21","92","244","297","167","497","c","0","0","0","0","0","23","129",129,"69",18.716577540107,5.61497326203209,79.4117647058823,44.6524064171123,65.24064171123,NA,75.4010695187166,47.0588235294118,6.43863179074447,0,"North West","c","27","11976260","6309330","232050","112350",18.62999,5.43259557344064,NA,NA,NA,NA,NA,NA,31
"96","E06000008","2022","Blackburn with Darwen","104","192",387,"14","109","257","310","182","492","0","0","0","0","0","0","33","217",217,"72",26.8733850129199,3.61757105943152,80.1033591731266,47.0284237726098,66.4082687338501,0,71.8346253229974,50.3875968992248,8.94308943089431,0,"North West","50","40",NA,NA,NA,NA,NA,8.13008130081301,12.9198966408269,NA,NA,NA,NA,NA,28
"97","E06000009","2011","Blackpool","47","240",396,"0","71","307","374","171","506","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8686868686869,0,94.4444444444444,43.1818181818182,77.5252525252525,6.71936758893281,82.0707070707071,39.3939393939394,NA,NA,"North West",NA,NA,"4649357.59","8399820","0","82740",13.13191759,NA,NA,NA,NA,NA,NA,NA,NA
"98","E06000009","2012","Blackpool","92","267",434,"0","104","330","415","188","540","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1981566820277,0,95.6221198156682,43.3179723502304,76.036866359447,6.66666666666667,76.036866359447,38.4792626728111,NA,NA,"North West",NA,NA,"4309912","8968030","0","86430",13.364372,NA,NA,NA,NA,NA,NA,NA,NA
"99","E06000009","2013","Blackpool","126","264",483,"0","132","350","450","210","632","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0869565217391,0,93.167701863354,43.4782608695652,72.463768115942,5.06329113924051,72.6708074534161,45.3416149068323,NA,NA,"North West",NA,NA,"4135473","11481203","191046","151332",15.959054,NA,NA,NA,NA,NA,NA,NA,NA
"100","E06000009","2014","Blackpool","112","239",443,"9","118","321","415","190","638","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2821670428894,2.03160270880361,93.6794582392777,42.8893905191874,72.4604966139955,5.01567398119122,73.3634311512415,46.0496613995485,NA,NA,"North West",NA,NA,"2644303","12677512","570882","233509",16.126206,NA,NA,NA,NA,NA,NA,NA,NA
"101","E06000009","2015","Blackpool","123","250",454,"13",NA,"325","421","204","631","34","0","20","126","37","x","35","272",272,NA,27.0925110132159,2.86343612334802,92.7312775330396,44.9339207048458,71.5859030837004,5.38827258320127,NA,44.9339207048458,7.29001584786054,5.86370839936609,"North West",NA,NA,"7085400","7569650","902290","327040",15.8844,NA,NA,NA,NA,NA,NA,NA,NA
"102","E06000009","2016","Blackpool","108","277",470,"18",NA,"333","446","224","679","28","0","18","77","29","x","38","350",350,NA,22.9787234042553,3.82978723404255,94.8936170212766,47.6595744680851,70.8510638297872,4.12371134020619,NA,41.063829787234,8.83652430044183,4.27098674521355,"North West",NA,NA,"7392330","8423280","321530","286100",16.4232,NA,NA,NA,NA,NA,NA,NA,NA
"103","E06000009","2017","Blackpool","164","275",525,"22",NA,"370","474","240","732","24","x","31","197","55","9","71","663",663,NA,31.2380952380952,4.19047619047619,90.2857142857143,45.7142857142857,70.4761904761905,3.27868852459016,NA,47.6190476190476,13.3879781420765,7.51366120218579,"North West",NA,NA,"7506630","11653300","604040","300210",20.0642,NA,NA,NA,NA,NA,NA,NA,NA
"104","E06000009","2018","Blackpool","163","281",533,"15","106","373","501","244","733","28","0","32","213","60","0","65","511",511,"64",30.5816135084428,2.81425891181989,93.9962476547842,45.7786116322702,69.9812382739212,3.81991814461119,80.1125703564728,47.2795497185741,13.6425648021828,8.18553888130969,"North West","114","72","11042900","11465200","0","89720",22.5978,9.82264665757162,21.3883677298311,"Blackpool","Inadequate","Inadequate","Inadequate","Requires improvement to be good",36
"105","E06000009","2019","Blackpool","163","319",568,"26","131","403","521","252","729","30","0","25","200","46","c","58","500",500,"64",28.6971830985916,4.57746478873239,91.7253521126761,44.3661971830986,70.9507042253521,4.11522633744856,76.9366197183099,43.8380281690141,12.2085048010974,6.31001371742112,"North West","c","67","10616300","12633400","328020","731420",24.3092,9.19067215363512,NA,NA,NA,NA,NA,NA,36
"106","E06000009","2020","Blackpool","249","333",653,"30","138","469","596","302","809","22","0","34","185","52","c","61","444",444,"63",38.1316998468606,4.59418070444104,91.271056661562,46.2480857580398,71.8223583460949,2.71940667490729,78.8667687595712,49.0045941807044,12.1137206427689,6.42768850432633,"North West","143","102","12471600","17717600","268590","301160",30.7589,12.6081582200247,21.8989280245023,NA,NA,NA,NA,NA,37
"107","E06000009","2021","Blackpool","269","309",609,"c","113","438","561","275","830","22","0","0","0","0","c","67","730",730,"61",44.1707717569787,NA,92.1182266009852,45.1559934318555,71.9211822660099,2.65060240963855,81.4449917898194,49.2610837438424,12.0481927710843,0,"North West","c","70","13951320","430910","25702680","379460",40.46437,8.43373493975904,NA,NA,NA,NA,NA,NA,39
"108","E06000009","2022","Blackpool","276","310",609,"15","131","401","556","281","786","18","0","0","0","0","c","63","690",690,"60",45.320197044335,2.46305418719212,91.2972085385879,46.1412151067323,65.8456486042693,2.29007633587786,78.4893267651888,49.0968801313629,12.9770992366412,0,"North West","c","84",NA,NA,NA,NA,NA,10.6870229007634,NA,NA,NA,NA,NA,NA,40
"109","E06000010","2011","Kingston Upon Hull, City of","53","395",622,"0","123","459","583","291","807","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52090032154341,0,93.7299035369775,46.7845659163987,73.7942122186495,19.7026022304833,80.2250803858521,36.4951768488746,NA,NA,"Yorkshire and the Humber",NA,NA,"16869591.04","6605888.25","125072.66","402526.87",24.00307882,NA,NA,NA,NA,NA,NA,NA,NA
"110","E06000010","2012","Kingston Upon Hull, City of","32","389",616,"0","133","474","572","285","809","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19480519480519,0,92.8571428571429,46.2662337662338,76.9480519480519,15.203955500618,78.4090909090909,36.8506493506494,NA,NA,"Yorkshire and the Humber",NA,NA,"16173179","8358871","5128","24000",24.561178,NA,NA,NA,NA,NA,NA,NA,NA
"111","E06000010","2013","Kingston Upon Hull, City of","71","393",651,"8","165","494","601","293","813","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9062980030722,1.22887864823349,92.3195084485407,45.0076804915515,75.8832565284178,5.78105781057811,74.6543778801843,39.63133640553,NA,NA,"Yorkshire and the Humber",NA,NA,"19585958","5395538","0","0",24.981496,NA,NA,NA,NA,NA,NA,NA,NA
"112","E06000010","2014","Kingston Upon Hull, City of","64","424",641,"6","178","469","603","290","849","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98439937597504,0.93603744149766,94.0717628705148,45.2418096723869,73.1669266770671,3.886925795053,72.2308892355694,33.8533541341654,NA,NA,"Yorkshire and the Humber",NA,NA,"22586323","6037079.08","0","0",28.62340208,NA,NA,NA,NA,NA,NA,NA,NA
"113","E06000010","2015","Kingston Upon Hull, City of","89","437",663,"x",NA,"495","617","303","871","26","0","x","x","x","0","x","28",28,NA,13.4238310708899,NA,93.0618401206636,45.7013574660633,74.6606334841629,2.98507462686567,NA,34.0874811463047,1.26291618828932,NA,"Yorkshire and the Humber",NA,NA,"21384400","7102750","0","124560",28.6117,NA,NA,NA,NA,NA,NA,NA,NA
"114","E06000010","2016","Kingston Upon Hull, City of","79","433",646,"7",NA,"488","601","292","899","22","0","10","49","15","0","41","420",420,NA,12.2291021671827,1.08359133126935,93.0340557275542,45.2012383900929,75.5417956656347,2.44716351501669,NA,32.9721362229102,8.5650723025584,1.66852057842047,"Yorkshire and the Humber",NA,NA,"19517300","8391910","6350","0",27.9156,NA,NA,NA,NA,NA,NA,NA,NA
"115","E06000010","2017","Kingston Upon Hull, City of","101","463",694,"x",NA,"518","638","309","948","20","0","x","8","x","0","50","640",640,NA,14.5533141210375,NA,91.9308357348703,44.5244956772334,74.6397694524496,2.10970464135021,NA,33.2853025936599,8.22784810126582,NA,"Yorkshire and the Humber",NA,NA,"7903540","11065100","4830","9821990",28.7955,NA,NA,NA,NA,NA,NA,NA,NA
"116","E06000010","2018","Kingston upon Hull, City of","125","511",757,"c","190","563","681","348","980","c","0","21","125","46","c","52","648",648,"66",16.5125495376486,NA,89.9603698811096,45.9709379128137,74.3725231175694,NA,74.9009247027741,32.4966974900925,8.36734693877551,4.69387755102041,"Yorkshire and the Humber","90","79","9256920","12072500","1797370","10088400",33.2152,8.06122448979592,11.889035667107,NA,NA,NA,NA,NA,34
"117","E06000010","2019","Kingston upon Hull, City of","151","514",793,"11","208","586","703","370","1025","c","0","9","44","29","9","61","776",776,"69",19.0416141235813,1.38713745271122,88.6506935687264,46.6582597730139,73.8965952080706,NA,73.7704918032787,35.1828499369483,11.1219512195122,2.82926829268293,"Yorkshire and the Humber","101","70","12298400","13106000","1051860","10534700",36.991,6.82926829268293,12.7364438839849,"Kingston upon Hull","Inadequate","Requires improvement to be good","Inadequate","Requires improvement to be good",31
"118","E06000010","2020","Kingston upon Hull, City of","177","570",869,"15","238","635","791","393","1124","c","0","9","131","19","6","78","1021",1021,"71",20.3682393555811,1.72612197928654,91.02416570771,45.2243958573073,73.07249712313,NA,72.6121979286536,34.4073647871116,11.5658362989324,1.69039145907473,"Yorkshire and the Humber","117","118","22215900","14518400","40020","5091080",41.8655,10.4982206405694,13.463751438435,NA,NA,NA,NA,NA,29
"119","E06000010","2021","Kingston upon Hull, City of","277","583",947,"17","216","661","852","441","1228","c","0","11","229","20","c","69","866",866,"68",29.2502639915523,1.79514255543823,89.9683210137276,46.5681098204857,69.7993664202746,NA,77.1911298838437,38.4371700105597,9.12052117263844,1.62866449511401,"Yorkshire and the Humber","156","108","18680570","20267970","7730","12646130",51.6024,8.79478827361564,16.4730728616684,NA,NA,NA,NA,NA,32
"120","E06000010","2022","Kingston upon Hull, City of","252","536",886,"24","210","625","786","409","1199","c","0","30","190","46","c","80","749",749,"67",28.4424379232506,2.70880361173815,88.7133182844244,46.1625282167043,70.5417607223476,NA,76.2979683972912,39.5033860045147,9.09090909090909,3.83653044203503,"Yorkshire and the Humber","159","90",NA,NA,NA,NA,NA,7.50625521267723,17.9458239277652,NA,NA,NA,NA,NA,33
